imdb_id,title,year,popularity,description,content_rating,movie_length,rating,created_at,trailer,image_url,release,plot,banner,type,more_like_this,gen,keywords
tt0089881,Ran,1985,2553,"Japanese warlord Hidetori Ichimonji decides the time has come to retire and divide his fiefdom among his three sons. His eldest and middle sons - Taro and Jiro - agree with his decision and promise to support him for his remaining days. The youngest son Saburo disagrees with all of them arguing that there is little likelihood the three brothers will remain united. Insulted by his son's brashness, the warlord banishes Saburo. As the warlord begins his retirement, he quickly realizes that his two eldest sons selfish and have no intention of keeping their promises. It leads to war and only banished Saburo can possibly save him.",R,162,8.2,2021-04-29T11:24:26.020322+03:00,https://www.youtube.com/embed/YwP_kXyd-Rw,"https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",1986-02-20,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 13, 'genre': 'Action'}, {'id': 29, 'genre': 'War'}]","[{'id': 137, 'keyword': 'nihilism'}, {'id': 943, 'keyword': 'samurai'}, {'id': 4261, 'keyword': 'castle'}, {'id': 6304, 'keyword': 'thirst for power'}, {'id': 6305, 'keyword': 'struggle for power'}]"
tt0081398,Raging Bull,1980,1554,"When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",R,129,8.2,2021-04-29T11:24:28.553551+03:00,https://www.youtube.com/embed/yUp6d79WRVI,"https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1981-03-19,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 12, 'genre': 'Sport'}, {'id': 27, 'genre': 'Biography'}]","[{'id': 240, 'keyword': 'violence'}, {'id': 2727, 'keyword': 'boxing'}, {'id': 3696, 'keyword': 'jealousy'}, {'id': 4303, 'keyword': 'domestic violence'}, {'id': 5315, 'keyword': 'rage'}]"
tt0113277,Heat,1995,189,"Hunters and their prey--Neil and his professional criminal crew hunt to score big money targets (banks, vaults, armored cars) and are, in turn, hunted by Lt. Vincent Hanna and his team of cops in the Robbery/Homicide police division. A botched job puts Hanna onto their trail while they regroup and try to put together one last big 'retirement' score. Neil and Vincent are similar in many ways, including their troubled personal lives. At a crucial moment in his life, Neil disobeys the dictum taught to him long ago by his criminal mentor--'Never have anything in your life that you can't walk out on in thirty seconds flat, if you spot the heat coming around the corner'--as he falls in love. Thus the stage is set for the suspenseful ending....",R,170,8.2,2021-04-29T11:24:35.798205+03:00,https://www.youtube.com/embed/2GfZl4kuVNI,"https://m.media-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1996-02-15,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.,https://m.media-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 531, 'keyword': 'organized crime'}, {'id': 1464, 'keyword': 'criminal investigation'}, {'id': 2116, 'keyword': 'honor'}, {'id': 2779, 'keyword': 'gun battle'}, {'id': 2780, 'keyword': 'taken in for questioning'}]"
tt1130884,Shutter Island,2010,191,"In 1954, up-and-coming U.S. marshal Teddy Daniels is assigned to investigate the disappearance of a patient from Boston's Shutter Island Ashecliffe Hospital. He's been pushing for an assignment on the island for personal reasons, but before long he thinks he's been brought there as part of a twisted plot by hospital doctors whose radical treatments range from unethical to illegal to downright sinister. Teddy's shrewd investigating skills soon provide a promising lead, but the hospital refuses him access to records he suspects would break the case wide open. As a hurricane cuts off communication with the mainland, more dangerous criminals ""escape"" in the confusion, and the puzzling, improbable clues multiply, Teddy begins to doubt everything - his memory, his partner, even his own sanity.",R,138,8.2,2021-04-29T11:24:36.368668+03:00,https://www.youtube.com/embed/5iaYLCiq5RM,"https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",2010-02-25,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,movie,{},"[{'id': 14, 'genre': 'Thriller'}, {'id': 15, 'genre': 'Mystery'}]","[{'id': 679, 'keyword': 'neo noir'}, {'id': 702, 'keyword': 'surprise ending'}, {'id': 880, 'keyword': 'mental asylum'}, {'id': 881, 'keyword': 'self delusion'}, {'id': 882, 'keyword': 'psyche'}]"
tt6966692,Green Book,2018,192,"In 1962, Tony ""Tony Lip"" Vallelonga, a tough bouncer, is looking for work when his nightclub is closed for renovations. The most promising offer turns out to be the driver for the African-American classical pianist Don Shirley for a concert tour into the Deep South states. Although hardly enthused at working for a black man, Tony accepts the job and they begin their trek armed with The Negro Motorist Green Book, a travel guide for safe travel through America's racial segregation. Together, the snobbishly erudite pianist and the crudely practical bouncer can barely get along with their clashing attitudes to life and ideals. However, as the disparate pair witness and endure America's appalling injustices on the road, they find a newfound respect for each other's talents and start to face them together. In doing so, they would nurture a friendship and understanding that would change both their lives.",PG-13,130,8.2,2021-04-29T11:24:36.896255+03:00,https://www.youtube.com/embed/QkZxoko_HC0,"https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2019-01-31,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.,https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 9, 'genre': 'Comedy'}, {'id': 27, 'genre': 'Biography'}, {'id': 32, 'genre': 'Music'}]","[{'id': 121, 'keyword': 'hotel'}, {'id': 581, 'keyword': 'on the road'}, {'id': 725, 'keyword': 'pianist'}, {'id': 870, 'keyword': 'jail'}, {'id': 1766, 'keyword': 'piano'}]"
tt1291584,Warrior,2011,770,"Two brothers face the fight of a lifetime - and the wreckage of their broken family - within the brutal, high-stakes world of Mixed Martial Arts (MMA) fighting in Lionsgate's action/drama, WARRIOR. A former Marine, haunted by a tragic past, Tommy Riordan returns to his hometown of Pittsburgh and enlists his father, a recovered alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path towards the title prize, his brother, Brendan, a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense, ...",PG-13,140,8.2,2021-04-29T11:24:39.190125+03:00,https://www.youtube.com/embed/I5kzcwcQA1Q,"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011-10-06,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 12, 'genre': 'Sport'}, {'id': 13, 'genre': 'Action'}]","[{'id': 704, 'keyword': 'father son relationship'}, {'id': 837, 'keyword': 'tournament'}, {'id': 2714, 'keyword': 'jarhead'}, {'id': 2715, 'keyword': 'war machine'}, {'id': 2716, 'keyword': 'military industrial complex'}]"
tt0079944,Stalker,1979,1991,"In a small, unnamed country there is an area called the Zone. It is apparently inhabited by aliens and contains the Room, where in it is believed wishes are granted. The government has declared The Zone a no-go area and have sealed off the area with barbed wire and border guards. However, this has not stopped people from attempting to enter the Zone. We follow one such party, made up of a writer, who wants to use the experience as inspiration for his writing, and a professor, who wants to research the Zone for scientific purposes. Their guide is a man to whom the Zone is everything, the Stalker.",Not Rated,162,8.2,2021-04-29T11:25:00.617279+03:00,https://www.youtube.com/embed/YuOnfQd-aTw,"https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_UX182_CR0,0,182,268_AL_.jpg",1980-04-17,A guide leads two men through an area known as the Zone to find a room that grants wishes.,https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 11, 'genre': 'Sci-Fi'}]","[{'id': 1130, 'keyword': 'professor'}, {'id': 2694, 'keyword': 'writer'}, {'id': 6154, 'keyword': 'guide'}, {'id': 6155, 'keyword': 'ringing phone'}, {'id': 6156, 'keyword': 'phone ringing'}]"
tt0268978,A Beautiful Mind,2001,567,"From the heights of notoriety to the depths of depravity, John Forbes Nash, Jr. experienced it all. A mathematical genius, he made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a painful and harrowing journey of self-discovery. After many years of struggle, he eventually triumphed over his tragedy, and finally - late in life - received the Nobel Prize.",PG-13,135,8.2,2021-04-29T11:25:05.646842+03:00,https://www.youtube.com/embed/9wZM7CQY130,"https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2002-02-28,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 27, 'genre': 'Biography'}]","[{'id': 134, 'keyword': 'mental illness'}, {'id': 1236, 'keyword': 'mathematician'}, {'id': 1237, 'keyword': 'schizophrenia'}, {'id': 1249, 'keyword': 'nobel prize'}, {'id': 1250, 'keyword': 'game theory'}]"
tt11847410,The Fallout,2021,2249,"High schooler Vada navigates the emotional fallout she experiences in the wake of a school tragedy. Relationships with her family, friends and view of the world are forever altered.",-,92,8.2,2021-04-29T11:25:10.389679+03:00,https://www.youtube.com/embed/E9YohaQ2N4U,"https://m.media-amazon.com/images/M/MV5BYWU5MDc5NjQtYzg5NS00ZTczLWE2ZDctZDI3YmEwOGY4MzZmXkEyXkFqcGdeQXVyNjQ4NTIwNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2021-03-17,"High schooler Vada navigates the emotional fallout she experiences in the wake of a school tragedy. Relationships with her family, friends and view of the world are forever altered.",https://m.media-amazon.com/images/M/MV5BYWU5MDc5NjQtYzg5NS00ZTczLWE2ZDctZDI3YmEwOGY4MzZmXkEyXkFqcGdeQXVyNjQ4NTIwNjE@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 617, 'keyword': 'school'}]"
tt14152756,Seaspiracy,2021,153,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species - and uncovers alarming global corruption.",TV-MA,89,8.2,2021-04-29T11:25:13.634745+03:00,https://www.youtube.com/embed/1Q5CXN7soQg,"https://m.media-amazon.com/images/M/MV5BZjA0MmZlNTctMzQyNS00MDQyLWFkNGItZDRiMGMxYzg2MDIyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg",2021-03-24,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species - and uncovers alarming global corruption.",https://m.media-amazon.com/images/M/MV5BZjA0MmZlNTctMzQyNS00MDQyLWFkNGItZDRiMGMxYzg2MDIyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_.jpg,movie,{},"[{'id': 4, 'genre': 'Adventure'}, {'id': 33, 'genre': 'Documentary'}]","[{'id': 10, 'keyword': 'one word title'}, {'id': 1914, 'keyword': 'ocean'}, {'id': 2007, 'keyword': 'marine life'}, {'id': 2008, 'keyword': 'sea'}, {'id': 2009, 'keyword': 'fish'}]"
tt0434409,V for Vendetta,2005,634,"In the distant future, Evey Hammond is an average citizen of the United Kingdom, which is under the rule of the fascist and tyrannical Norsefire Party. She is an employee of the state-run British Television Network, but soon, she becomes the number one enemy of the state together with an enigmatic and larger-than-life freedom fighter known only by the letter ""V"". V informs Evey that she must hide in his underground lair for at least one year, and while she is reluctant to the idea at first, a bond soon forms between the two individuals. In the meanwhile, the mysterious past of V is gradually revealed to the police inspector tasked with capturing him, Eric Finch, and it is not long until he starts questioning everything his government stands for.",R,132,8.2,2021-04-29T11:25:17.665288+03:00,https://www.youtube.com/embed/lSA7mAHolAw,"https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006-03-16,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.",https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}, {'id': 11, 'genre': 'Sci-Fi'}, {'id': 13, 'genre': 'Action'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 269, 'keyword': 'dystopia'}, {'id': 1609, 'keyword': 'revolution'}, {'id': 1610, 'keyword': 'freedom'}, {'id': 1611, 'keyword': 'fascist'}, {'id': 1612, 'keyword': 'conservative'}]"
tt0469494,There Will Be Blood,2007,410,"The intersecting life stories of Daniel Plainview and Eli Sunday in early twentieth century California is presented. Miner turn oilman Daniel Plainview is a driven man who will do whatever it takes to achieve his goals. He works hard but he also takes advantage of those around him at their expense if need be. His business partner is his son H.W., who in reality he ""acquired"" when H.W.'s biological single father, who worked on one of Daniel's rigs, got killed in a workplace accident. Daniel is deeply protective of H.W. if only for what H.W. brings to the partnership. Eli Sunday is one in a pair of twins, whose family farm Daniel purchases for the major oil deposit located on it. Eli, the local preacher and a self-proclaimed faith healer, wants the money from the sale of the property to finance his own church. The lives of the two competitive men often clash as Daniel pumps oil off the property and tries to acquire all the surrounding land at bargain prices to be able to build a ...",R,158,8.2,2021-04-29T11:25:23.184172+03:00,https://www.youtube.com/embed/FeSLPELpMeM,"https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2008-02-14,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_.jpg,movie,{},"[{'id': 8, 'genre': 'Drama'}]","[{'id': 894, 'keyword': '1910s'}, {'id': 2630, 'keyword': 'oil'}, {'id': 2631, 'keyword': 'misanthrope'}, {'id': 2632, 'keyword': 'loss of hearing'}, {'id': 2633, 'keyword': 'prospector'}]"
tt0071853,Monty Python and the Holy Grail,1975,1014,"History is turned on its comic head when, in tenth-century England, King Arthur travels the countryside to find knights who will join him at the Round Table in Camelot. Gathering up the men is a tale in itself but after a bit of a party at Camelot, many decide to leave only to be stopped by God, who sends them on a quest: to find the Holy Grail. After a series of individual adventures, the knights are reunited but must face a wizard named Tim the Enchanter, killer rabbits and lessons in the use of holy hand grenades. Their quest comes to an end however when the Police intervene - just what you would expect in a Monty Python movie.",PG,91,8.2,2021-04-29T11:25:24.705109+03:00,https://www.youtube.com/embed/urRkGvhXc8w,"https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",1976-01-22,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,movie,{},"[{'id': 4, 'genre': 'Adventure'}, {'id': 6, 'genre': 'Fantasy'}, {'id': 9, 'genre': 'Comedy'}]","[{'id': 608, 'keyword': 'holy grail'}, {'id': 1674, 'keyword': 'cult film'}, {'id': 5402, 'keyword': 'monty python'}, {'id': 5535, 'keyword': 'killer rabbit'}, {'id': 5536, 'keyword': 'camelot'}]"
tt0097576,Indiana Jones and the Last Crusade,1989,1012,"An art collector appeals to Indiana Jones to embark on a search for the Holy Grail. He learns that another archaeologist has disappeared while searching for the precious goblet, and the missing man is his own father, Dr. Henry Jones. The artifact is much harder to find than they expected, and its powers are too much for those impure of heart.",PG-13,127,8.2,2021-04-29T11:25:25.365343+03:00,https://www.youtube.com/embed/sagmdpkWUqc,"https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1989-09-14,"In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against Adolf Hitler's Nazis again to stop them from obtaining its powers.",https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,movie,{},"[{'id': 4, 'genre': 'Adventure'}, {'id': 13, 'genre': 'Action'}]","[{'id': 608, 'keyword': 'holy grail'}, {'id': 704, 'keyword': 'father son relationship'}, {'id': 1839, 'keyword': 'origin of hero'}, {'id': 2337, 'keyword': 'united states of america'}, {'id': 4850, 'keyword': 'year 1912'}]"
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,1013,"Four Jack-the-lads find themselves heavily - seriously heavily - in debt to an East End hard man and his enforcers after a crooked card game. Overhearing their neighbours in the next flat plotting to hold up a group of out-of-their-depth drug growers, our heros decide to stitch up the robbers in turn. In a way the confusion really starts when a pair of antique double-barrelled shotguns go missing in a completely different scam.",R,107,8.2,2021-04-29T11:25:25.908109+03:00,https://www.youtube.com/embed/h6hZkvrFIj0,"https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1998-11-12,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.",https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 9, 'genre': 'Comedy'}, {'id': 13, 'genre': 'Action'}]","[{'id': 168, 'keyword': 'gangster'}, {'id': 240, 'keyword': 'violence'}, {'id': 1451, 'keyword': 'united kingdom'}, {'id': 2830, 'keyword': 'dark comedy'}, {'id': 2831, 'keyword': 'shotgun'}]"
tt0096283,Tonari no Totoro,1988,1810,"Two young girls, 10-year-old Satsuki and her 4-year-old sister Mei, move into a house in the country with their father to be closer to their hospitalized mother. Satsuki and Mei discover that the nearby forest is inhabited by magical creatures called Totoros (pronounced toe-toe-ro). They soon befriend these Totoros, and have several magical adventures.",G,86,8.2,2021-04-29T11:25:37.464352+03:00,https://www.youtube.com/embed/zXG4DcIAfBE,"https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",1988-04-16,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,movie,{},"[{'id': 5, 'genre': 'Family'}, {'id': 6, 'genre': 'Fantasy'}, {'id': 10, 'genre': 'Animation'}]","[{'id': 451, 'keyword': 'father daughter relationship'}, {'id': 1425, 'keyword': 'studio ghibli'}, {'id': 2507, 'keyword': 'sister sister relationship'}, {'id': 4859, 'keyword': 'sick mother'}, {'id': 4860, 'keyword': 'little girl'}]"
tt0119488,L.A. Confidential,1997,681,"1950's Los Angeles is the seedy backdrop for this intricate noir-ish tale of police corruption and Hollywood sleaze. Three very different cops are all after the truth, each in their own style: Ed Exley, the golden boy of the police force, willing to do almost anything to get ahead, except sell out; Bud White, ready to break the rules to seek justice, but barely able to keep his raging violence under control; and Jack Vincennes, always looking for celebrity and a quick buck until his conscience drives him to join Exley and White down the one-way path to find the truth behind the dark world of L.A. crime.",R,138,8.2,2021-04-29T11:25:38.802774+03:00,https://www.youtube.com/embed/6sOXrY5yV4g,"https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",1997-11-20,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,movie,{},"[{'id': 7, 'genre': 'Crime'}, {'id': 8, 'genre': 'Drama'}, {'id': 14, 'genre': 'Thriller'}, {'id': 15, 'genre': 'Mystery'}]","[{'id': 96, 'keyword': 'murder'}, {'id': 350, 'keyword': 'corruption'}, {'id': 679, 'keyword': 'neo noir'}, {'id': 1581, 'keyword': '1950s'}, {'id': 2207, 'keyword': 'call girl'}]"
tt0095016,Die Hard,1988,693,"NYPD cop John McClane goes on a Christmas vacation to visit his wife Holly in Los Angeles where she works for the Nakatomi Corporation. While they are at the Nakatomi headquarters for a Christmas party, a group of robbers led by Hans Gruber take control of the building and hold everyone hostage, with the exception of John, while they plan to perform a lucrative heist. Unable to escape and with no immediate police response, John is forced to take matters into his own hands.",R,132,8.2,2021-04-29T11:25:39.697381+03:00,https://www.youtube.com/embed/jaJuwKCmJbY,"https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",1988-11-03,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,movie,{},"[{'id': 13, 'genre': 'Action'}, {'id': 14, 'genre': 'Thriller'}]","[{'id': 68, 'keyword': 'los angeles california'}, {'id': 187, 'keyword': 'one against many'}, {'id': 430, 'keyword': 'heist'}, {'id': 915, 'keyword': 'christmas'}, {'id': 1287, 'keyword': 'hostage'}]"
tt0457430,El laberinto del fauno,2006,715,"In 1944 Falangist Spain, a girl, fascinated with fairy-tales, is sent along with her pregnant mother to live with her new stepfather, a ruthless captain of the Spanish army. During the night, she meets a fairy who takes her to an old faun in the center of the labyrinth. He tells her she's a princess, but must prove her royalty by surviving three gruesome tasks. If she fails, she will never prove herself to be the true princess and will never see her real father, the king, again.",R,118,8.2,2021-04-29T11:25:40.574061+03:00,https://www.youtube.com/embed/AcHasH-nLhU,"https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2007-02-22,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_.jpg,movie,{},"[{'id': 6, 'genre': 'Fantasy'}, {'id': 8, 'genre': 'Drama'}, {'id': 29, 'genre': 'War'}]","[{'id': 1023, 'keyword': 'maze'}, {'id': 1179, 'keyword': 'fairy'}, {'id': 1180, 'keyword': 'hiding'}, {'id': 1181, 'keyword': 'woods'}, {'id': 1182, 'keyword': 'spain'}]"
